appid,name,tags,price,reviews,reviewScore,copiesSold,revenue,followers,genres
703080,Planet Zoo,"['Management', 'Simulation', 'Building', 'Sandbox', 'Nature', 'City Builder', 'Economy', 'Realistic', 'Singleplayer', 'Family Friendly', 'Cute', 'Resource Management', 'Strategy', 'Great Soundtrack', 'Multiplayer', 'Relaxing', 'Open World', 'Casual', 'Funny', 'Horses']",44.99,79122,91,3048012,74110579,345827,"['Casual', 'Simulation', 'Strategy']"
641990,The Escapists 2,"['Multiplayer', 'Strategy', 'Pixel Graphics', 'Online Co-Op', 'Co-op', '2D', 'Crafting', 'Simulation', 'Singleplayer', 'Local Co-Op', 'Indie', 'Sandbox', 'Stealth', 'Character Customization', 'Funny', 'Puzzle', 'Split Screen', 'Open World', 'Action', 'Difficult']",19.99,28957,91,2842509,22808092,142944,"['Indie', 'Simulation', 'Strategy']"
861540,Dicey Dungeons,"['Roguelike Deckbuilder', 'Card Battler', 'Deckbuilding', 'Roguelite', 'Indie', 'Roguelike', 'Strategy', 'Turn-Based', 'Card Game', 'Mouse only', 'Replay Value', 'Singleplayer', 'Cute', 'Colorful', 'Great Soundtrack', 'Cartoon', 'Dungeon Crawler', 'RPG', 'Casual', 'Procedural Generation']",14.99,10282,90,651242,5525781,25693,"['Indie', 'Strategy']"
298630,The Escapists,"['Pixel Graphics', 'Strategy', 'Crafting', 'Singleplayer', '2D', 'Simulation', 'Indie', 'Action', 'Survival', 'Difficult', 'Adventure', 'Puzzle', 'RPG', 'Top-Down', 'Sandbox', 'Funny', 'Multiplayer', 'Comedy', 'Co-op', 'Roguelike']",17.99,15645,90,1260571,9237212,104481,"['Action', 'Adventure', 'Indie', 'Simulation', 'Strategy']"
493200,RiME,"['Adventure', 'Puzzle', 'Exploration', 'Atmospheric', 'Great Soundtrack', 'Singleplayer', 'Colorful', 'Fantasy', 'Indie', 'Relaxing', '3D Platformer', 'Open World', 'Story Rich', 'Walking Simulator', 'Action', 'Third Person', 'Platformer', 'Family Friendly', 'Casual', 'Controller']",29.99,4923,90,119424,1786681,41442,['Adventure']
230410,Warframe,"['Free to Play', 'Action RPG', 'Looter Shooter', 'Third-Person Shooter', 'Action', 'RPG', 'Third Person', 'Character Customization', 'Massively Multiplayer', 'Online Co-Op', 'Co-op', 'PvE', 'Singleplayer', 'Sci-fi', 'Space', 'Lore-Rich', 'Shooter', 'Parkour', 'Hack and Slash', 'Ninja']",0,603202,87,29693259,694553642.5778159,865650,"['Action', 'RPG', 'Free To Play']"
1809540,Nine Sols,"['Metroidvania', 'Souls-like', 'Action', 'Difficult', 'Platformer', '2D', 'Hand-drawn', 'Adventure', 'Atmospheric', 'Cats', 'Story Rich', 'Dark Fantasy', 'Gore', 'Sci-fi', 'Indie', 'Mythology', 'Singleplayer', 'Martial Arts', 'Action-Adventure', 'Comic Book']",29.99,18416,0,378101,9271352,67708,"['Action', 'Adventure', 'Indie']"
322500,SUPERHOT,"['Action', 'FPS', 'Bullet Time', 'Time Manipulation', 'Indie', 'First-Person', 'Singleplayer', 'Shooter', 'Puzzle', 'Minimalist', 'Short', 'Difficult', 'Cyberpunk', 'Kickstarter', 'Fast-Paced', 'Violent', 'Sci-fi', 'Casual', 'Gore', 'Adventure']",24.99,36395,91,1478453,19754368,134908,"['Action', 'Indie']"
203770,Crusader Kings II,"['Grand Strategy', 'Strategy', 'Medieval', 'Historical', 'Political Sim', 'Simulation', 'RPG', 'Sandbox', 'Multiplayer', 'Politics', 'Diplomacy', 'Singleplayer', 'Replay Value', 'Real-Time with Pause', 'Moddable', 'Political', 'Free to Play', 'Character Customization', 'RTS', 'Great Soundtrack']",0,72288,91,5466096,31392529.683366902,119590,"['RPG', 'Simulation', 'Strategy', 'Free To Play']"
1353270,Five Dates,"['FMV', 'Dating Sim', 'Choose Your Own Adventure', 'Choices Matter', 'Adventure', 'Visual Novel', 'Point & Click', 'Interactive Fiction', 'Sexual Content', 'Nudity', 'Simulation', 'Controller', 'Story Rich', 'Multiple Endings', 'Realistic', 'Relaxing', 'Romance', 'Comedy', 'Singleplayer', 'Conversation']",14.99,2500,86,74505,579947,5655,['Adventure']
1172380,STAR WARS Jedi: Fallen Order™,"['Action-Adventure', 'Souls-like', 'Third Person', 'Open World', 'Story Rich', 'Swordplay', 'Exploration', 'Sci-fi', 'Action', 'Platformer', 'Space', 'RPG', 'Fighting', 'Adventure', 'Puzzle', 'Metroidvania', 'Fantasy', 'Atmospheric', 'Hack and Slash', 'Family Friendly']",39.99,143171,89,4381821,99678892,204442,"['Action', 'Adventure']"
1296360,Archvale,"['Action', 'Adventure', 'Bullet Hell', 'Pixel Graphics', 'Action RPG', '2D', 'Co-op', 'Fantasy', 'Combat', 'Singleplayer', 'Controller', 'RPG', 'Local Co-Op', 'Indie', 'Top-Down', 'Difficult', 'Roguelike', 'Souls-like']",14.99,2030,89,71688,704934,7673,"['Action', 'Adventure']"
214510,LEGO® The Lord of the Rings™,"['LEGO', 'Adventure', 'Local Co-Op', 'Action', 'Fantasy', 'Open World', 'Comedy', 'Family Friendly', 'Co-op', 'Singleplayer', 'Funny', 'Casual', 'Controller', 'Platformer', 'Split Screen', 'Local Multiplayer', 'Multiplayer', 'Third Person', 'Puzzle', 'Dwarf']",19.99,12704,90,620050,4257991,17517,"['Action', 'Adventure']"
266510,Hand of Fate,"['Roguelike Deckbuilder', 'Roguelike', 'Deckbuilding', 'Card Game', 'Action Roguelike', 'RPG', 'Singleplayer', 'Action', 'Fantasy', 'Indie', 'Choose Your Own Adventure', 'Adventure', 'Roguelite', 'Third Person', 'Action RPG', 'Board Game', 'Atmospheric', 'Hack and Slash', 'Difficult', 'Tabletop']",19.99,10400,90,677639,6992851,72313,"['Action', 'Indie', 'RPG']"
265930,Goat Simulator,"['Simulation', 'Funny', 'Comedy', 'Open World', 'Sandbox', 'Physics', 'Destruction', 'Casual', 'Indie', 'Action', 'Memes', 'Singleplayer', 'Third Person', 'Co-op', 'Local Multiplayer', '3D', 'Dark Humor', 'Cute', 'Exploration', 'Arcade']",9.99,65657,91,3417992,13576808,102787,"['Casual', 'Indie', 'Simulation']"
1358700,STRANGER OF PARADISE FINAL FANTASY ORIGIN,"['Action', 'RPG', 'Adventure', 'Action RPG', 'JRPG', 'Spectacle fighter', '3D', 'Third Person', 'Atmospheric', 'Dark Fantasy', 'Dark', 'Fantasy', 'Souls-like', 'Multiplayer', 'PvP', 'Singleplayer', 'Online Co-Op', 'Story Rich', 'Violent', 'Hack and Slash']",39.99,2824,85,163745,4669473,25697,"['Action', 'Adventure', 'RPG']"
323850,Move or Die,"['Multiplayer', 'Funny', 'Local Multiplayer', 'Action', 'Fast-Paced', '2D', '4 Player Local', 'Indie', 'Online Co-Op', 'Platformer', 'Casual', 'Competitive', 'Co-op', 'Local Co-Op', 'Arcade', 'Great Soundtrack', 'Memes', 'Party Game', 'Singleplayer', 'Party']",14.99,22553,90,1671021,7956562,74977,"['Action', 'Indie']"
1245620,ELDEN RING,"['Souls-like', 'Open World', 'Dark Fantasy', 'RPG', 'Difficult', 'Action RPG', 'Third Person', 'Multiplayer', 'Fantasy', 'Singleplayer', 'Online Co-Op', 'Action', 'Co-op', 'Atmospheric', 'PvP', 'Great Soundtrack', 'Violent', '3D', 'Family Friendly', 'Character Customization']",59.99,820151,93,13879196,566170209,1033161,"['Action', 'RPG']"
1373960,INDIKA,"['Surreal', 'Puzzle', 'Horror', 'Third Person', 'Story Rich', 'Psychedelic', 'Exploration', 'Dark', 'Psychological', 'Mature', 'Narration', 'Cinematic', 'Mystery', 'Adventure', 'Female Protagonist', 'Linear', 'Singleplayer', 'Walking Simulator', 'Conversation', 'Atmospheric']",24.99,4262,90,95362,1837659,23857,['Adventure']
678950,DRAGON BALL FighterZ,"['Fighting', 'Anime', 'Action', '2D Fighter', 'Multiplayer', 'Local Multiplayer', 'Competitive', 'Controller', 'PvP', 'Arcade', 'Singleplayer', 'eSports', 'Difficult', 'Fast-Paced', 'Spectacle fighter', 'Combat', 'Comic Book', 'Third Person', 'Adventure', ""Beat 'em up""]",59.99,68650,91,1783516,33770958,205463,['Action']
714120,Little Misfortune,"['Psychological Horror', 'Story Rich', 'Point & Click', 'Choices Matter', 'Indie', 'Adventure', 'Horror', 'Cute', 'Female Protagonist', 'Singleplayer', 'Dark Humor', 'Dark', 'Atmospheric', 'Funny', '2D', 'Interactive Fiction', 'Dark Fantasy', 'Casual', 'Great Soundtrack', 'Puzzle']",19.99,10148,92,331911,3845711,25298,"['Adventure', 'Casual', 'Indie']"
2072450,Like a Dragon: Infinite Wealth,"['Action', 'JRPG', 'Adventure', 'Turn-Based Combat', 'Sexual Content', 'Comedy', 'Story Rich', 'Emotional', 'Action RPG', 'Singleplayer', 'Funny', 'Violent', 'Turn-Based', 'Action-Adventure', 'RPG', ""Beat 'em up"", 'Martial Arts', 'Gore', 'Colorful', 'Great Soundtrack']",69.99,12219,91,527396,28342748,46456,"['Action', 'Adventure', 'RPG']"
367500,Dragon's Dogma: Dark Arisen,"['RPG', 'Open World', 'Character Customization', 'Fantasy', 'Action', 'Adventure', 'Singleplayer', 'Action RPG', 'Dragons', 'Third Person', 'Dark Fantasy', 'Magic', 'Exploration', 'Atmospheric', 'Great Soundtrack', 'Story Rich', 'Difficult', 'Multiplayer', 'JRPG', 'Hack and Slash']",29.99,44109,89,2251702,22693920,202267,"['Action', 'Adventure', 'RPG']"
40990,Mafia,"['Action', 'Story Rich', 'Crime', 'Classic', 'Open World', 'Atmospheric', 'Singleplayer', 'Third Person', 'Great Soundtrack', 'Adventure', 'Violent', 'Third-Person Shooter', 'Shooter', 'Difficult', 'Cult Classic', 'Multiplayer', 'Racing', 'Drama', 'Historical', 'Controller']",14.99,13839,87,342039,3239672,34037,"['Action', 'Adventure']"
595520,FINAL FANTASY XII THE ZODIAC AGE,"['RPG', 'JRPG', 'Fantasy', 'Singleplayer', 'Story Rich', 'Great Soundtrack', 'Open World', 'Adventure', 'Exploration', 'Classic', 'Action', 'Third Person', 'Party-Based RPG', 'Real-Time with Pause', 'Turn-Based', 'Anime', 'Atmospheric', 'Remake', 'Strategy', 'Female Protagonist']",49.99,7641,90,404717,11856224,65686,['RPG']
629820,Maneater,"['Open World', 'Dark Humor', 'Nature', 'Violent', 'RPG', 'Underwater', 'Gore', 'Hack and Slash', 'Villain Protagonist', 'Singleplayer', 'Exploration', 'Action-Adventure', 'Third Person', 'Action RPG', 'Action', 'Female Protagonist', 'Narration', 'Simulation', 'Atmospheric', 'Adventure']",39.99,14108,89,408208,7847301,59540,"['Action', 'Adventure', 'Indie', 'RPG']"
431240,Golf With Your Friends,"['Multiplayer', 'Casual', 'Mini Golf', 'Sports', 'Golf', 'Indie', 'Funny', 'Family Friendly', 'Co-op', 'Singleplayer', 'Early Access', 'Physics', 'Simulation', 'Strategy', 'Great Soundtrack', 'Local Multiplayer', 'Difficult', 'Memes', 'Massively Multiplayer', 'Online Co-Op']",14.99,62441,88,3862128,21604638,81730,"['Casual', 'Indie', 'Sports']"
1341290,We Were Here Forever,"['Escape Room', 'Online Co-Op', 'Puzzle', 'Co-op', 'Multiplayer', 'Co-op Campaign', '3D', 'Fantasy', 'Mystery', 'Exploration', 'Adventure', 'Detective', 'Psychological Horror', 'Atmospheric', 'Story Rich', 'Action-Adventure', 'Dark', 'Casual', 'First-Person', 'Linear']",17.99,13016,92,1056114,12148304,41587,"['Adventure', 'Casual', 'Indie']"
1276790,Ruined King: A League of Legends Story™,"['RPG', 'Adventure', 'Turn-Based Combat', 'Singleplayer', 'Story Rich', 'Fantasy', 'Isometric', 'Indie', 'Female Protagonist', 'Party-Based RPG', 'Horror', 'Action', 'Turn-Based', 'JRPG', 'Great Soundtrack']",29.99,10276,89,394290,6706687,58470,"['Indie', 'RPG']"
1335790,Operation: Tango,"['Online Co-Op', 'Puzzle', 'Co-op Campaign', 'Adventure', 'Casual', 'Co-op', 'Hacking', 'Multiplayer', 'Wholesome', 'Family Friendly', 'Female Protagonist', 'Detective', 'Investigation', 'Futuristic', 'Cyberpunk', '3D', 'First-Person', 'Stylized', 'Colorful', 'Heist']",19.99,7053,88,562350,6691432,27708,"['Adventure', 'Casual']"
20920,The Witcher 2: Assassins of Kings Enhanced Edition,"['RPG', 'Fantasy', 'Mature', 'Story Rich', 'Choices Matter', 'Singleplayer', 'Third Person', 'Adventure', 'Nudity', 'Dark Fantasy', 'Multiple Endings', 'Open World', 'Action', 'Atmospheric', 'Based On A Novel', 'Well-Written', 'Difficult', 'Medieval', 'Magic', 'Dark']",19.99,81524,90,6993527,17582498,97686,['RPG']
1253920,Rogue Legacy 2,"['Arcade', 'Metroidvania', 'Platformer', 'Action', 'Indie', 'Adventure', 'RPG', 'Difficult', 'Singleplayer', 'Roguelite', '2D', 'Side Scroller', 'Procedural Generation', 'Roguelike', 'Cartoony', 'Action Roguelike', '2D Platformer', 'Roguevania', 'Great Soundtrack', 'Early Access']",24.99,13717,91,873549,14107442,57191,"['Action', 'Adventure', 'Indie', 'RPG']"
45760,Ultra Street Fighter® IV,"['Fighting', 'Arcade', 'Competitive', '2D Fighter', 'Local Multiplayer', 'Action', 'Multiplayer', 'Controller', 'eSports', 'Difficult', 'Classic', 'Anime', 'Great Soundtrack', '2.5D', 'Singleplayer', '2D', ""Beat 'em up"", 'Local Co-Op', 'Adventure', '3D Vision']",29.99,14476,90,872103,12956926,28864,['Action']
218620,PAYDAY 2,"['Co-op', 'Action', 'FPS', 'Heist', 'Multiplayer', 'Looter Shooter', 'Online Co-Op', 'Stealth', 'Crime', 'Shooter', 'Team-Based', 'First-Person', 'Great Soundtrack', 'Gun Customization', 'Tactical', 'PvE', 'Strategy', 'Singleplayer', 'Funny', 'Simulation']",9.99,646435,90,17451592,77630753,8254883,"['Action', 'RPG']"
386620,"Cook, Serve, Delicious! 2!!","['Typing', 'Casual', 'Management', 'Difficult', 'Arcade', '2D', 'Strategy', 'Funny', 'Alternate History', 'Action', 'Simulation', 'Colorful', 'Family Friendly', 'Comedy', 'Co-op', 'Cooking', 'Local Co-Op', 'Local Multiplayer', 'Multiplayer', 'Singleplayer']",12.99,2830,89,130447,1112267,9193,"['Action', 'Indie', 'Simulation', 'Strategy']"
821880,Idol Manager,"['Visual Novel', 'Economy', 'Romance', 'Management', 'Point & Click', 'Strategy', 'Cute', 'Dark Comedy', 'Nonlinear', 'Simulation', 'Anime', 'Moddable', 'Comedy', 'Singleplayer', 'Indie', 'Replay Value', 'Sexual Content', 'Mature', 'Hentai', 'Nudity']",19.99,3603,88,168054,2102169,22777,"['Indie', 'Simulation', 'Strategy']"
812140,Assassin's Creed® Odyssey,"['Open World', 'RPG', 'Singleplayer', 'Historical', 'Action', 'Assassin', 'Third Person', 'Adventure', 'Mythology', 'Stealth', 'Multiple Endings', 'Story Rich', 'Female Protagonist', 'Parkour', 'Choices Matter', 'Exploration', 'Action RPG', 'Multiplayer', 'Action-Adventure', 'Choose Your Own Adventure']",59.99,153864,89,4551981,92904525,329983,"['Action', 'Adventure', 'RPG']"
404680,Hob,"['Adventure', 'Action', 'Singleplayer', 'Indie', 'Puzzle', 'Platformer', 'Exploration', 'Open World', 'Puzzle Platformer', '3D Platformer', 'Metroidvania', 'Atmospheric', 'Controller', 'RPG', 'Hack and Slash', 'Action-Adventure', 'Great Soundtrack', 'Action RPG', 'Colorful', 'Fantasy']",19.99,4982,89,159368,1836892,69244,"['Action', 'Adventure', 'Indie']"
391720,Layers of Fear (2016),"['Horror', 'Psychological Horror', 'Atmospheric', 'Walking Simulator', 'First-Person', 'Singleplayer', 'Story Rich', 'Indie', 'Adventure', 'Multiplayer', 'Psychedelic', 'Dark', 'Puzzle', 'Exploration', 'Great Soundtrack', 'Mystery', 'Lovecraftian', 'Surreal', 'Survival Horror', 'Short']",19.99,25413,89,817042,5292793,69923,"['Adventure', 'Indie']"
1248130,Farming Simulator 22,"['Simulation', 'Farming Sim', 'Co-op', 'Multiplayer', 'Agriculture', 'Moddable', 'Management', 'Sandbox', '3D', 'First-Person', 'Economy', 'Open World', 'Online Co-Op', 'Family Friendly', 'Immersive Sim', 'Character Customization', 'Nature', 'Horses', 'Third Person', 'America']",29.99,71456,92,2779957,81658724,145897,['Simulation']
1293830,Forza Horizon 4,"['Racing', 'Open World', 'Driving', 'Multiplayer', 'Automobile Sim', 'Online Co-Op', 'Realistic', 'Singleplayer', 'Controller', 'Simulation', 'PvP', 'Adventure', 'Arcade', 'Exploration', 'Atmospheric', 'Action', 'Sports', 'Great Soundtrack', 'First-Person', 'Funny']",59.99,253933,90,8434316,181129525,391195,['Racing']
570940,DARK SOULS™: REMASTERED,"['Souls-like', 'Dark Fantasy', 'RPG', 'Difficult', 'Action', 'Dark', 'Fantasy', 'Atmospheric', 'Great Soundtrack', 'Action RPG', 'Lore-Rich', 'Adventure', 'Multiplayer', 'Story Rich', 'Exploration', 'Third Person', 'Replay Value', 'Character Customization', 'Soundtrack', 'Co-op']",39.99,103008,92,2075622,56062963,144258,['Action']
1108370,Ratropolis,"['2D', 'Deckbuilding', 'Card Battler', 'Roguelite', 'Strategy', 'Singleplayer', 'Card Game', 'Simulation', 'Replay Value', 'Real Time Tactics', 'Fantasy', 'Roguelike', 'Difficult', 'Casual', 'Survival', 'Roguelike Deckbuilder', 'Mouse only', 'Tower Defense', 'Indie', 'City Builder']",17.99,5110,89,188048,2011323,22824,"['Casual', 'Indie', 'Simulation', 'Strategy']"
527230,For The King,"['RPG', 'Online Co-Op', 'Strategy', 'Open World', 'Roguelike', 'Turn-Based', 'Multiplayer', 'Turn-Based Combat', 'Co-op', 'Adventure', 'Tabletop', 'Roguelite', 'Turn-Based Strategy', 'Party-Based RPG', 'Board Game', 'Local Co-Op', 'Indie', 'Fantasy', 'Hex Grid', 'Strategy RPG']",19.99,38665,88,2138768,15161451,137229,"['Adventure', 'Indie', 'RPG', 'Strategy']"
788100,Neon Abyss,"['Roguelike', 'Platformer', 'Loot', 'Procedural Generation', 'Singleplayer', 'Pixel Graphics', 'Replay Value', 'Cyberpunk', 'Shooter', 'Adventure', 'Roguelite', 'Bullet Hell', 'Dungeon Crawler', 'Action Roguelike', '2D Platformer', 'RPG', 'Action', '2D', 'Action-Adventure', 'Character Customization']",19.99,22007,87,1369927,15864866,67619,"['Action', 'Adventure', 'Indie', 'RPG']"
33230,Assassin's Creed 2,"['Action', 'Open World', 'Parkour', 'Assassin', 'Stealth', 'Adventure', 'Historical', 'Third Person', 'Story Rich', 'Singleplayer', 'Great Soundtrack', 'Atmospheric', 'Action-Adventure', 'Conspiracy', 'Multiplayer', 'Classic', 'Controller', 'Alternate History', 'Sandbox', 'Sci-fi']",19.99,48383,89,2885812,23755049,80508,"['Action', 'Adventure']"
2383990,Ghostbusters: Spirits Unleashed Ecto Edition,"['Action', 'Adventure', 'Action-Adventure', 'FPS', 'First-Person', '1980s', 'Multiplayer', 'Supernatural', 'Family Friendly', 'Online Co-Op', 'PvP', 'Team-Based', 'Character Customization', 'Singleplayer', 'Horror', 'Epic']",19.99,879,90,30296,435226,6668,"['Action', 'Adventure']"
960990,Beyond: Two Souls,"['Adventure', 'Choices Matter', 'Female Protagonist', 'Story Rich', 'Cinematic', 'Singleplayer', 'Emotional', 'Co-op', 'Sci-fi', 'Quick-Time Events', 'Dynamic Narration', 'Third Person', 'Horror', 'Atmospheric', 'Thriller', 'Narration', 'Beautiful', 'Violent', 'Drama', 'Great Soundtrack']",19.99,21032,88,891000,7191881,50429,"['Action', 'Adventure']"
1150440,Aliens: Dark Descent,"['Strategy', 'Action', 'Tactical', 'RTS', 'Sci-fi', 'Singleplayer', 'Real Time Tactics', 'Aliens', 'Dark', 'Action-Adventure', '3D', 'Horror', 'Survival', 'Space', 'Top-Down', 'Violent', 'Combat', 'Stealth', 'Isometric', 'Top-Down Shooter']",39.99,11843,89,373945,10457233,66307,"['Action', 'Strategy']"
236430,DARK SOULS™ II,"['Souls-like', 'RPG', 'Dark Fantasy', 'Difficult', 'Action RPG', 'Action', 'Unforgiving', 'Adventure', 'Exploration', 'Atmospheric', 'Co-op', 'Multiplayer', 'Fantasy', 'Epic', 'PvP', 'Immersive', 'Third Person', 'Replay Value', 'Open World', 'Dark']",39.99,42411,89,1065963,16797771,122025,"['Action', 'RPG']"
39210,FINAL FANTASY XIV Online,"['MMORPG', 'RPG', 'Massively Multiplayer', 'Character Customization', 'Fantasy', 'JRPG', 'Story Rich', 'Open World', 'Multiplayer', 'Magic', 'Adventure', 'Third Person', 'Co-op', 'Online Co-Op', 'Action', 'Exploration', 'Atmospheric', 'Crafting', 'Action RPG', 'Female Protagonist']",19.99,73660,88,2317004,41048966,139178,"['Massively Multiplayer', 'RPG']"
987840,Expeditions: Rome,"['RPG', 'Strategy', 'Party-Based RPG', 'Turn-Based Strategy', 'Rome', 'CRPG', 'Turn-Based Tactics', 'Tactical RPG', '3D', 'Top-Down', 'Historical', 'Atmospheric', 'Tactical', 'Choices Matter', 'Story Rich', 'Turn-Based Combat', 'Singleplayer', 'Female Protagonist', 'Turn-Based', 'Character Customization']",44.99,5034,89,149768,3681186,46094,"['RPG', 'Strategy']"
1583230,High On Life,"['Comedy', 'FPS', 'Singleplayer', 'Dark Humor', 'Adventure', 'Sci-fi', 'Action-Adventure', 'Shooter', 'First-Person', 'Action', 'Violent', 'Sexual Content', 'Story Rich', 'Gore', 'Colorful', 'Combat', 'Open World', 'Nudity', 'NSFW', 'Funny']",39.99,15072,0,474983,21347907,87274,"['Action', 'Adventure']"
412020,Metro Exodus,"['Post-apocalyptic', 'FPS', 'Singleplayer', 'Open World', 'Story Rich', 'Atmospheric', 'Action', 'First-Person', 'Survival', 'Horror', 'Shooter', 'Stealth', 'Adventure', 'Exploration', 'Survival Horror', 'Great Soundtrack', 'Violent', 'Gore', 'Multiplayer', 'Psychological Horror']",29.99,104699,90,3724642,31274637,407259,['Action']
916840,The Walking Dead: Saints & Sinners,"['VR', 'Zombies', 'Action', 'Gore', 'Horror', 'Adventure', 'Survival Horror', 'Shooter', 'Violent', 'Survival', 'Singleplayer', 'RPG', 'Choices Matter', 'Indie', 'Simulation', 'Strategy', 'Open World', 'First-Person', 'Multiplayer', 'FPS']",39.99,9140,88,467792,14975655,36365,"['Action', 'Adventure', 'Indie', 'RPG', 'Simulation', 'Strategy']"
460810,Vanquish,"['Action', 'Third-Person Shooter', 'Sci-fi', 'Singleplayer', 'Shooter', 'Fast-Paced', 'Third Person', 'Bullet Time', 'Futuristic', 'Mechs', 'Robots', 'Arcade', 'Character Action Game', 'Great Soundtrack', 'Hack and Slash', 'Gore', 'Adventure', 'Violent', 'Classic', 'Cyberpunk']",19.99,6645,89,439092,4386568,48593,['Action']
12810,Overlord II,"['RPG', 'Villain Protagonist', 'Fantasy', 'Singleplayer', 'Dark Fantasy', 'Funny', 'Comedy', 'Third Person', 'Action', 'Magic', 'Adventure', 'Strategy', 'Dark Humor', 'Action RPG', 'Open World', 'Action-Adventure', 'Puzzle', 'Multiplayer', 'Atmospheric', 'RTS']",9.99,4384,89,223668,955199,11834,['RPG']
383870,Firewatch,"['Adventure', 'Atmospheric', 'Story Rich', 'Walking Simulator', 'Mystery', 'First-Person', 'Singleplayer', 'Exploration', 'Open World', 'Indie', 'Great Soundtrack', 'Short', 'Comedy', 'Funny', 'Drama', 'Horror', 'Colorful', 'Thriller', 'Mature', 'Casual']",19.99,75798,90,2094354,16293492,198736,"['Adventure', 'Indie']"
1281590,The Dark Pictures Anthology: House of Ashes,"['Choices Matter', 'Horror', 'Survival Horror', 'Multiple Endings', 'Psychological Horror', 'Action-Adventure', 'Dynamic Narration', 'Story Rich', 'Nonlinear', 'Demons', 'Military', 'Atmospheric', 'Mythology', 'Adventure', 'Mystery', '3D', 'Dark', ""1990's"", 'Supernatural', 'Third Person']",29.99,7481,88,256093,4312067,32125,['Adventure']
1293160,The Medium,"['Adventure', 'Horror', 'Female Protagonist', 'Psychological Horror', 'Atmospheric', 'Dark', 'Third Person', 'Story Rich', 'Singleplayer', 'Sexual Content', 'Mature', 'Great Soundtrack', 'Psychological', 'Violent', 'Walking Simulator', 'Gore', 'Action', 'Indie', 'Puzzle', 'Soundtrack']",49.99,8000,89,91450,2605794,43875,['Adventure']
39150,FINAL FANTASY VIII,"['JRPG', 'RPG', 'Classic', 'Singleplayer', 'Great Soundtrack', 'Turn-Based', 'Story Rich', 'Fantasy', 'Card Game', 'Sci-fi', 'Adventure', 'Open World', 'Retro', 'Nostalgia', 'Romance', 'Atmospheric', ""1990's"", 'Action', 'Epic', 'Controller']",11.99,8728,89,440193,2587473,31979,['RPG']
1174180,Red Dead Redemption 2,"['Open World', 'Story Rich', 'Western', 'Adventure', 'Multiplayer', 'Action', 'Realistic', 'Singleplayer', 'Shooter', 'Atmospheric', 'Horses', 'Beautiful', 'Mature', 'Third-Person Shooter', 'Great Soundtrack', 'Third Person', 'Gore', 'Sandbox', 'First-Person', 'FPS']",59.99,601243,92,15811537,381542296,821000,"['Action', 'Adventure']"
1604030,V Rising,"['Survival', 'Open World', 'Base Building', 'Vampire', 'Multiplayer', 'Crafting', 'Online Co-Op', 'PvP', 'PvE', 'Building', 'Hack and Slash', 'Sandbox', 'Exploration', 'Massively Multiplayer', 'Action-Adventure', 'Dark Fantasy', 'Singleplayer', 'Action', 'Adventure', 'Co-op']",34.99,93945,89,4928077,88578242,272645,"['Action', 'Adventure', 'Massively Multiplayer']"
427190,DEAD RISING®,"['Zombies', 'Action', 'Adventure', 'Singleplayer', 'Open World', 'Third Person', 'Survival', 'Gore', 'Sandbox', 'Funny', 'Classic', 'Horror', 'Survival Horror', 'Comedy', 'Great Soundtrack', 'Difficult', 'Memes', 'Multiplayer', ""Beat 'em up"", 'Nudity']",9.99,5617,88,446985,4063415,22367,"['Action', 'Adventure']"
973760,Thronebreaker: The Witcher Tales,"['RPG', 'Adventure', 'Card Game', 'Story Rich', 'Singleplayer', 'Choices Matter', 'Female Protagonist', 'Fantasy', 'Strategy', 'Great Soundtrack', 'Isometric', 'Dark Fantasy', 'Puzzle', 'Medieval', 'Mature', 'Open World', 'Atmospheric', 'Turn-Based', 'Multiplayer', 'Visual Novel']",19.99,15032,90,600633,8881886,86280,"['Adventure', 'RPG']"
1313140,Cult of the Lamb,"['Base Building', 'Cute', 'Action Roguelike', 'Singleplayer', 'Character Customization', 'Dungeon Crawler', 'Roguelite', 'Dark Humor', 'Colony Sim', 'Building', '2D', 'Adventure', 'Action', 'Faith', 'Funny', 'Fantasy', 'Controller', 'Strategy', 'Colorful', 'Third Person']",24.99,82804,95,3559736,56398203,218620,"['Action', 'Adventure', 'Indie', 'Strategy']"
1222700,A Way Out,"['Online Co-Op', 'Co-op', 'Split Screen', 'Story Rich', 'Local Co-Op', 'Multiplayer', 'Action-Adventure', 'Action', 'Adventure', 'Crime', 'Third Person', 'Emotional', 'Conversation', 'Atmospheric', 'Nudity', 'Cinematic', 'Sexual Content', 'Violent', 'Singleplayer', 'Indie']",29.99,61247,87,2576298,15663913,81321,"['Action', 'Adventure', 'Indie']"
20900,The Witcher: Enhanced Edition Director's Cut,"['RPG', 'Fantasy', 'Story Rich', 'Mature', 'Singleplayer', 'Choices Matter', 'Action', 'Third Person', 'Nudity', 'Adventure', 'Dark Fantasy', 'Based On A Novel', 'Atmospheric', 'Open World', 'Great Soundtrack', 'Medieval', 'Multiple Endings', 'Action RPG', 'Magic', 'Classic']",9.99,62496,89,4686467,15088613,69414,"['Action', 'RPG']"
