,0,1,2,3,4,5,6,0
0,1.0,0.9038007904470793,0.42436120789779325,0.6081044324177297,0.4340973638945558,1.0,0.05681818181818175,4
1,1.0,0.07671470016011164,0.4698025551684088,0.9999999999999999,0.0687227489099564,0.3135714285714286,0.625,4
2,0.5999976319859813,0.944444259258642,0.9999999999999999,0.9029396117584471,0.5513820552822113,0.07685714285714286,0.15625,4
3,0.529997217583528,0.19444398147993824,0.6376306620209059,0.7657190628762515,0.43961758470338813,0.42064285714285715,0.8333333333333326,4
4,0.4799969215817757,0.6040231245215262,0.11244192799070848,0.28736314945259783,0.0672026881075243,0.0495,0.625,3
5,0.4259966018998832,1.0,0.05734610917537747,0.2895131580526322,0.6113044521780872,0.32042857142857145,1.0,3
6,0.399996447978972,0.3001221115181495,0.0507404181184669,0.08201032804131217,1.0000000000000002,0.09721428571428573,0.2777777777777775,3
7,0.3249960039763435,0.18030393434644781,0.053571428571428575,0.20474481897927593,0.3949757990319613,0.04892857142857143,0.22727272727272727,3
8,0.2819957494148365,0.2703553456289299,0.38189605110336816,0.3398393593574375,0.09536381455258211,0.2543571428571429,0.357142857142855,1
9,0.23999550077336457,0.10446923711967929,0.1644889663182346,0.0956563826255305,0.02564102564102564,0.04135714285714286,0.1041666666666665,2
10,0.23539547354120335,0.027878981818828284,0.319541231126597,0.46561386245544983,0.1266050642025681,0.3053571428571429,0.19230769230769226,1
11,0.2255954155248599,0.18530061766872555,0.11614401858304298,0.3223412893651575,0.09660386415456619,0.11385714285714287,0.1136363636363635,2
12,0.21999538237266364,0.499173886135176,0.016986062717770034,0.21046084184336739,0.07580303212128486,0.019571428571428573,0.416666666666665,3
13,0.21999538237266364,0.1042859031752328,0.008420441347270616,0.34666138664554663,0.0686027441097644,0.051000000000000004,0.019250000000000003,2
14,0.20999532317231318,0.3801157114968161,0.11011904761904762,0.4149676598706395,0.12028481139245571,0.018500000000000003,0.131578947368421,3
15,0.1999952639719627,0.15587829737210232,0.026350174216027877,0.3166072664290657,0.058682347293891754,0.005571428571428572,0.0085,2
16,0.1999952639719627,0.3033376777922593,0.36331300813008127,0.5841643366573466,0.4339373574942998,0.35764285714285715,0.5,1
