y_test,y_predict
10.16515927,9.968610763549805
11.91839057,12.354097366333008
16.62892123,15.59721851348877
13.81551056,13.839001655578613
7.170119542999999,8.56360149383545
11.81414795,12.358539581298828
10.43125879,10.674449920654297
13.85473127,14.668635368347168
12.30277731,12.063549041748047
11.88092405,11.19627571105957
11.60823564,11.966324806213379
15.95557672,15.831392288208008
9.029537661,9.082322120666504
13.81551056,14.473588943481445
7.090076836000001,8.78366470336914
9.053335622999999,9.471505165100098
11.32767964,11.428336143493652
11.51292546,12.266461372375488
10.60571835,10.545036315917969
12.65996277,12.33531665802002
9.484861214,10.198602676391602
13.12236338,13.214497566223145
10.17133675,9.81402587890625
13.29293787,12.917413711547852
11.69524702,12.101274490356445
9.827470066,9.676566123962402
15.76142071,15.17938232421875
14.6909793,14.340500831604004
10.73188652,11.118099212646484
11.55554424,10.901761054992676
13.44189725,13.226960182189941
10.79714405,11.180634498596191
12.4266088,12.632684707641602
17.25317762,16.434814453125
12.44568779,12.500901222229004
10.25382747,11.164813041687012
11.20164718,10.863459587097168
14.26446418,14.269558906555176
12.59691469,12.004780769348145
9.771098364,10.517641067504883
15.95557672,15.59786319732666
13.24234311,12.46576976776123
14.50045267,14.986125946044922
13.81551056,13.950172424316406
10.27384348,10.076541900634766
13.19932442,11.492722511291504
10.07310374,10.316169738769531
14.34431126,14.319079399108887
12.54429335,14.534584999084473
10.08451661,9.55518913269043
10.3956501,10.87696361541748
6.214608097999999,8.172975540161133
12.67607627,12.361287117004395
11.629062699999999,11.439932823181152
14.16126812,14.117009162902832
11.51292546,12.727035522460938
8.38935982,8.622782707214355
11.99443762,11.455198287963867
8.986946789,10.114922523498535
11.92929754,12.050265312194824
8.908829792,8.837523460388184
16.49241403,16.15713119506836
10.30921929,10.785065650939941
11.09809161,11.645272254943848
14.77354766,14.319818496704102
15.48321738,14.617899894714355
13.37366825,12.83703327178955
13.07324666,13.472413063049316
16.11809565,15.543556213378906
13.12236338,13.013019561767578
10.77951863,10.222360610961914
16.11809565,14.285085678100586
11.48004638,11.959681510925293
12.388394199999999,11.980233192443848
11.69524702,9.577049255371094
13.02012465,12.36658763885498
10.81977828,10.282567024230957
10.57113742,9.187714576721191
9.447465721,9.040017127990723
13.61705962,13.031352043151855
11.60823564,11.744118690490723
11.18406022,11.322636604309082
7.314552832,8.135677337646484
11.51292546,12.574359893798828
8.949624748,8.945958137512207
13.19015909,14.27806282043457
10.79957558,13.711660385131836
15.096444400000001,14.537962913513184
9.310728546,8.638954162597656
15.20180492,15.596878051757812
8.25244609,8.81558609008789
12.13760642,12.494617462158203
12.35240858,10.905315399169922
9.64717494,9.55700397491455
13.81551056,15.051431655883789
12.20607265,10.418108940124512
10.77599357,11.428704261779785
13.12236338,12.468990325927734
11.28508339,11.585868835449219
11.4289676,11.954742431640625
15.94374226,16.147024154663086
10.9328748,11.246779441833496
11.49063896,12.100386619567871
9.903487553,10.102975845336914
9.145695177999999,10.226741790771484
10.89629478,10.654069900512695
15.36307307,15.792218208312988
10.638376300000001,10.334023475646973
12.15169565,11.935523986816406
10.10785595,9.882753372192383
11.83887106,11.912721633911133
11.29170506,12.890841484069824
9.392661928999999,9.061408996582031
11.375409,12.031503677368164
8.483429561,8.664112091064453
10.04133462,9.882505416870117
12.00720089,12.195999145507812
13.38004284,11.95434284210205
13.33747476,13.589489936828613
13.21767356,13.06259822845459
14.22097567,13.913320541381836
10.15622874,9.38322639465332
11.05089001,10.163466453552246
11.04048687,11.39277172088623
13.76999842,13.349300384521484
10.90575413,11.39572525024414
12.49463683,12.031881332397461
8.070906089,9.000245094299316
11.70638477,11.513527870178223
10.63130183,10.48641300201416
13.91830358,14.213150978088379
7.377758908,7.64075231552124
10.38037369,10.58938217163086
9.10586835,8.410198211669922
12.06805119,11.916566848754883
13.72999406,13.355096817016602
10.05916564,10.4786958694458
8.843470782,9.372441291809082
12.388394199999999,12.352492332458496
12.43491422,12.909133911132812
13.11608169,12.860387802124023
11.00967111,10.681205749511719
8.998754769,9.900166511535645
13.30695735,11.907815933227539
6.4861607889999995,8.2670259475708
11.36221885,11.50528621673584
10.3105181,10.200468063354492
11.35712509,11.57097053527832
11.82878675,12.146321296691895
13.81551056,14.635987281799316
8.805225203,8.541337966918945
9.003562175,9.121574401855469
9.741203889,9.725751876831055
7.803435057000001,8.633942604064941
12.22200013,12.493183135986328
13.12236338,12.754355430603027
13.81551056,13.688050270080566
10.94105742,11.204880714416504
11.54878477,13.187792778015137
11.13347892,12.226064682006836
12.84792653,14.021148681640625
11.06264603,12.504279136657715
8.556221577999999,8.672009468078613
13.00924619,11.723480224609375
10.80796883,11.167442321777344
11.77528973,9.755776405334473
10.87445585,10.88587760925293
13.81551056,13.654120445251465
7.473637107999999,8.390830993652344
7.597897951,7.4560017585754395
13.84506936,14.533476829528809
9.680344001,8.82703685760498
15.36307307,15.444449424743652
10.40171414,10.433127403259277
16.60360347,16.371376037597656
10.38751735,10.474772453308105
9.546812609,10.055700302124023
13.12236338,12.446988105773926
8.58634605,8.72297477722168
12.18437903,11.326335906982422
10.18081621,9.504653930664062
15.42494847,13.782678604125977
9.786054456,9.552159309387207
10.46629823,11.030364990234375
15.20180492,15.694681167602539
8.318254329,9.55761432647705
11.19437173,11.004732131958008
14.91412285,15.591981887817383
8.98682175,9.156394004821777
14.64406238,15.00613021850586
14.50865774,14.225431442260742
12.64105448,12.289347648620605
14.22097567,13.209753036499023
6.684611727999999,9.869119644165039
12.406414199999999,12.287196159362793
11.11138764,10.693655967712402
12.95276059,14.039514541625977
12.03285552,12.578726768493652
15.95557672,15.652706146240234
15.60727003,14.51852035522461
13.02419251,12.324645042419434
11.95054148,12.781458854675293
11.24137917,10.936481475830078
10.37349118,9.755677223205566
12.61153775,12.607891082763672
9.302828391,9.065481185913086
13.94775124,13.442588806152344
8.536995819,9.706241607666016
12.61153775,12.025529861450195
10.35003062,10.067145347595215
15.47866249,14.339303016662598
8.354203562999999,9.059309005737305
11.47329027,11.84140396118164
14.50865774,14.345276832580566
14.50865774,15.011484146118164
10.27387801,9.817378997802734
10.29170477,9.668864250183105
15.08847623,14.912171363830566
8.039479919,8.673380851745605
13.9867956,14.399930953979492
11.82789678,10.774821281433105
10.64616272,10.96683406829834
12.04355372,11.510021209716797
10.70728125,11.358180046081543
13.49818132,13.23803997039795
6.907755279,8.070436477661133
12.50617724,11.817258834838867
14.22097567,14.369833946228027
12.0527816,11.604987144470215
7.377758908,8.10484504699707
10.15194791,9.505302429199219
9.177093778,9.506110191345215
9.598862759,9.269170761108398
8.433811582,9.76378059387207
13.18898036,12.998252868652344
9.625953811,9.323003768920898
9.593559871,10.575194358825684
10.64222932,10.424667358398438
13.59079702,12.766045570373535
