0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119
4677977.905224129,397487.42872643005,292833.20940344245,553836.9384426796,15984492.522980198,11889433.03683632,356506.646323461,225677.29994788213,454124.58767683146,920306.3928809458,10934.589931781647,1495791.9415168597,2425389.77158337,1195618.2858962987,942667.3789059875,4602800.514464986,151297.86185044047,744685.7682866452,1272312.7856356448,1357354.2704815024,40695.41130507606,1088256.4175954997,3077803.741120251,5509687.324571394,1252315.0740437089,258458.65947025103,2621228.932192176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3280747.99209595,589520.3695503063,153404.87587248132,790330.0463272112,17536989.988155864,16188590.727459732,289134.96272031765,104917.76789722504,750787.7082136987,293136.3714720592,22486.93975420557,1300271.9488851428,1727944.2589536465,2058929.691228175,1631270.3935929616,3577509.8223903263,262380.3654842533,1023354.3252864816,564093.4650844866,879142.0560580149,59160.843511718165,2345194.982548608,4468617.548039953,2678534.290436844,1155121.2135184023,370177.6272620152,4229144.0793548245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2485218.3630837216,664914.3289325552,370078.08649910317,632326.1298256097,26174982.24051965,26680294.208991446,274221.7256966604,99911.2206573437,655360.9784279005,1554441.822906042,11573.01075753874,1985128.0924920556,2614478.1844171314,2250200.077596814,3241372.892305397,6900093.47769516,208381.858339628,1581364.9786195075,1659217.226336646,683375.1080679997,30722.580410066606,1849208.536967051,1901115.8205174028,4356389.594791117,582310.6182076479,316994.3812702891,4551693.251141707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3101109.1425118167,372799.63649228314,147689.49132392835,552691.4457631,8168051.6870244285,6806560.495699058,432623.44467360934,246272.07500504574,445633.744596568,743531.8979708834,87502.7104841921,1917907.6354896082,2310272.175083252,1210728.6672673505,1381587.0057803134,3903217.9929896765,497429.6579402637,1082805.8737394835,1252476.3150205463,1134643.1199848037,96122.45028450654,977708.495426299,1853928.5000119766,3289081.0723589766,673450.536938737,239671.3588457645,1397746.0759967945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2598943.5089426,331184.5655933443,161948.28105341928,474479.16749271314,19477174.499635056,15725334.23153196,202977.41401918532,252003.1160178681,859976.5959058248,736386.9405157622,34966.86912635388,996009.4190586392,3242399.337867013,649244.0696713238,4706356.997692527,3635792.0740960645,248754.32425721904,445595.92214006896,218442.50957771984,499415.59599384334,38928.683309908556,1432510.64066038,773371.3359114049,5381208.721648613,588897.2077711739,299008.6344746075,2616241.5848462703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3379622.755980901,836801.7411400516,653784.1261373092,624283.2045821067,24999839.407365065,14974626.380049296,511641.2968831575,285738.6418573703,775896.3757509914,705547.3504090538,57423.28850359712,1667671.0482133678,3330385.285178491,1431880.9845753827,4433216.725179726,3904558.286603608,413829.93067001004,867058.7821258209,437965.67583647085,3265297.102963433,76851.33090365601,1306582.8772759906,4843852.346638973,5610105.429702302,1093637.3971006263,267852.7818673962,5042047.998879255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4638608.751479116,941769.7079182186,459529.3741839836,293601.3629989193,16582040.918287579,10455110.615555696,601564.5499100145,242174.1320016204,626169.7775312839,777439.228629514,62717.7681589304,1691345.4412056825,4311668.204445272,1485957.3253853084,2629874.9651798466,5411639.487921198,151488.2986394883,2846837.057214637,1483347.868339165,1703994.8203315958,109011.5187013485,1942707.6949541005,1829193.8525596163,3901937.697840081,1132537.1849053593,586981.8486059445,4064227.8692295905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7288590.622191377,840133.7748213877,104365.1108231195,423394.01507768163,39206909.6538818,18419034.791252606,597829.3812426104,219133.9841552268,493254.18442604283,389370.20073803945,36096.4876224721,2637346.991437134,4048004.6018523276,1833049.6678296297,2998792.096101343,3908783.220421186,219782.15954207457,865550.1918152899,363183.6118382651,5075064.811328102,121669.95180457979,1475200.831046672,2739698.773841532,5988579.516608301,871577.9048397038,323074.87335956766,4433842.490389747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5811569.6266337875,1191747.780794601,341931.87174320646,219025.13134223194,32999474.069201697,9156285.081318326,822922.1751891519,391492.9318289805,733673.4522623549,1141918.4456033711,22282.49396949484,4555532.165436631,1837589.9368605153,455357.09030255064,2064891.785537883,8559048.783584828,283457.42080526386,1420710.9001810756,727261.7276648321,3986261.0040826118,158072.63736494276,1594914.2212917146,2794267.4037106712,3425580.621776241,1222369.943228529,330275.8730784487,4279350.933075626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5328374.948149345,376217.98570622975,145981.52499633832,385824.25435887143,8108770.424821708,10579966.402665187,829408.8635916563,227034.46927400766,1436517.6837828069,2551058.498682033,79769.135644937,1717770.554745879,2348140.133019997,1001404.9865164241,4184128.5386819593,3933141.0784129705,666390.2743740656,871818.1551687944,630784.2478062755,1909727.2872819428,65623.49785492576,1954819.407584186,5833814.725211024,4058367.7860814575,2756866.047608066,362148.09240662336,4536183.893344336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2699035.169508719,485675.9955341023,158586.3210806068,382028.50435683347,34861970.40196639,25160810.10111866,320825.23342584894,258506.23552790112,1317202.3111902564,718686.7410709591,16907.308944952874,1826697.4976936332,3546803.2892214074,719111.1246411677,3130048.8869035183,6175684.798961577,40175.1005408979,753843.3832475684,427965.07681151415,2127188.1460296563,41942.87907552848,3007521.6643211083,1443717.0470215944,6346166.89090269,1429062.539651545,198517.4412116181,5910625.776150773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1926773.394626493,359294.8815619747,192303.85346869114,414389.5404703531,19589653.16290817,16220023.40400096,183684.6108430868,184794.53311507375,654540.8657719226,1040954.8703477547,15922.89464837727,872593.3929464143,3656750.035316496,732844.0943403495,3738215.93859456,3536123.9493561937,294382.1997048424,398616.7738640162,226858.5092229327,1072662.5171672422,126631.88965264527,2347967.708558804,732162.9888204978,4121074.9738311297,260336.51906316337,110545.34902842023,4006754.6789090633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
